target_real	target	disease	random.r	random.pvalue	fdr	features	variable	edgestrength	edgetrend
Clostridium_bolteae_Anaerotruncus_colihominis	Clostridium_bolteae_Anaerotruncus_colihominis_CRC	CRC	0.369909291838427	4.89800770470051e-09	9.15752385200055e-08	Clostridium_bolteae	Anaerotruncus_colihominis	1	1
Clostridium_bolteae_Bacteroides_fragilis	Clostridium_bolteae_Bacteroides_fragilis_CRC	CRC	0.414216479641513	0.00670505099526246	0.0118798472731726	Clostridium_bolteae	Bacteroides_fragilis	2	1
Clostridium_bolteae_Clostridiales_bacterium_1_7_47FAA	Clostridium_bolteae_Clostridiales_bacterium_1_7_47FAA_CRC	CRC	0.490589564563939	1.8949865410001e-10	5.55580411573661e-09	Clostridium_bolteae	Clostridiales_bacterium_1_7_47FAA	2	1
Clostridium_bolteae_Clostridium_asparagiforme	Clostridium_bolteae_Clostridium_asparagiforme_CRC	CRC	0.60029094045368	6.22411468192554e-31	1.08880512835817e-27	Clostridium_bolteae	Clostridium_asparagiforme	3	1
Clostridium_citroniae_Anaerotruncus_colihominis	Clostridium_citroniae_Anaerotruncus_colihominis_CRC	CRC	0.437649867854817	1.3000586499474e-11	5.50218370558385e-10	Clostridium_citroniae	Anaerotruncus_colihominis	2	1
Clostridium_citroniae_Bacteroides_fragilis	Clostridium_citroniae_Bacteroides_fragilis_CRC	CRC	0.35254902183056	0.000735484378471886	0.0021254526532051	Clostridium_citroniae	Bacteroides_fragilis	1	1
Clostridium_citroniae_Bilophila_wadsworthia	Clostridium_citroniae_Bilophila_wadsworthia_CRC	CRC	0.320625448925233	3.43251685159396e-07	3.77648814196333e-06	Clostridium_citroniae	Bilophila_wadsworthia	1	1
Clostridium_citroniae_Clostridiales_bacterium_1_7_47FAA	Clostridium_citroniae_Clostridiales_bacterium_1_7_47FAA_CRC	CRC	0.441873287846866	8.15556374261985e-11	2.72614003320185e-09	Clostridium_citroniae	Clostridiales_bacterium_1_7_47FAA	2	1
Clostridium_citroniae_Clostridium_asparagiforme	Clostridium_citroniae_Clostridium_asparagiforme_CRC	CRC	0.537159462259209	3.56401139762605e-12	1.87039318147415e-10	Clostridium_citroniae	Clostridium_asparagiforme	2	1
Clostridium_citroniae_Clostridium_bolteae	Clostridium_citroniae_Clostridium_bolteae_CRC	CRC	0.520137205242027	7.71767929579167e-15	6.98316912833012e-13	Clostridium_citroniae	Clostridium_bolteae	2	1
Clostridium_hathewayi_Anaerotruncus_colihominis	Clostridium_hathewayi_Anaerotruncus_colihominis_CRC	CRC	0.382300581478504	1.29464899723915e-09	2.81921906120792e-08	Clostridium_hathewayi	Anaerotruncus_colihominis	1	1
Clostridium_hathewayi_Anaerotruncus_unclassified	Clostridium_hathewayi_Anaerotruncus_unclassified_CRC	CRC	0.216965131223718	0.0157301100792017	0.0241097014298044	Clostridium_hathewayi	Anaerotruncus_unclassified	1	1
Clostridium_hathewayi_Bacteroides_fragilis	Clostridium_hathewayi_Bacteroides_fragilis_CRC	CRC	0.328589007220243	0.000174241876001948	0.000684447129684297	Clostridium_hathewayi	Bacteroides_fragilis	1	1
Clostridium_hathewayi_Clostridiales_bacterium_1_7_47FAA	Clostridium_hathewayi_Clostridiales_bacterium_1_7_47FAA_CRC	CRC	0.46711038119294	2.75121724123521e-10	7.63935877354623e-09	Clostridium_hathewayi	Clostridiales_bacterium_1_7_47FAA	2	1
Clostridium_hathewayi_Clostridium_asparagiforme	Clostridium_hathewayi_Clostridium_asparagiforme_CRC	CRC	0.522115668015249	8.62255893344979e-25	4.52511892827445e-22	Clostridium_hathewayi	Clostridium_asparagiforme	2	1
Clostridium_hathewayi_Clostridium_bolteae	Clostridium_hathewayi_Clostridium_bolteae_CRC	CRC	0.547209176339452	2.02269065828733e-29	2.65377014367298e-26	Clostridium_hathewayi	Clostridium_bolteae	2	1
Clostridium_hathewayi_Clostridium_citroniae	Clostridium_hathewayi_Clostridium_citroniae_CRC	CRC	0.467808980398894	2.19624770557606e-19	4.80246164952631e-17	Clostridium_hathewayi	Clostridium_citroniae	2	1
Clostridium_innocuum_Clostridium_hathewayi	Clostridium_innocuum_Clostridium_hathewayi_CRC	CRC	0.335081281557224	0.000491377534788249	0.00155533733568681	Clostridium_innocuum	Clostridium_hathewayi	1	1
Clostridium_symbiosum_Anaerotruncus_colihominis	Clostridium_symbiosum_Anaerotruncus_colihominis_CRC	CRC	0.393739968775389	2.04800149270222e-09	4.24818649553408e-08	Clostridium_symbiosum	Anaerotruncus_colihominis	1	1
Clostridium_symbiosum_Bilophila_wadsworthia	Clostridium_symbiosum_Bilophila_wadsworthia_CRC	CRC	0.268182715000884	0.00319812021284569	0.00666285624335617	Clostridium_symbiosum	Bilophila_wadsworthia	1	1
Clostridium_symbiosum_Clostridiales_bacterium_1_7_47FAA	Clostridium_symbiosum_Clostridiales_bacterium_1_7_47FAA_CRC	CRC	0.437452545891196	8.09002547596409e-18	1.41521512326198e-15	Clostridium_symbiosum	Clostridiales_bacterium_1_7_47FAA	2	1
Clostridium_symbiosum_Clostridium_asparagiforme	Clostridium_symbiosum_Clostridium_asparagiforme_CRC	CRC	0.451885804763581	4.62216102872274e-16	6.21976950736844e-14	Clostridium_symbiosum	Clostridium_asparagiforme	2	1
Clostridium_symbiosum_Clostridium_bolteae	Clostridium_symbiosum_Clostridium_bolteae_CRC	CRC	0.518064156731562	7.29702528663614e-26	4.25497652269628e-23	Clostridium_symbiosum	Clostridium_bolteae	2	1
Clostridium_symbiosum_Clostridium_citroniae	Clostridium_symbiosum_Clostridium_citroniae_CRC	CRC	0.456432875227376	2.2053302155541e-18	4.62942918849117e-16	Clostridium_symbiosum	Clostridium_citroniae	2	1
Clostridium_symbiosum_Clostridium_hathewayi	Clostridium_symbiosum_Clostridium_hathewayi_CRC	CRC	0.541341883918167	2.04920953225184e-20	5.12107220250364e-18	Clostridium_symbiosum	Clostridium_hathewayi	2	1
Coprococcus_comes_Anaerostipes_hadrus	Coprococcus_comes_Anaerostipes_hadrus_CRC	CRC	0.36528436071999	0.00038301004137697	0.00127702458522639	Coprococcus_comes	Anaerostipes_hadrus	1	1
Coprococcus_comes_Clostridiales_bacterium_1_7_47FAA	Coprococcus_comes_Clostridiales_bacterium_1_7_47FAA_CRC	CRC	-0.389059551922634	1.5011929718721e-09	3.18957923740274e-08	Coprococcus_comes	Clostridiales_bacterium_1_7_47FAA	1	-1
Coprococcus_comes_Clostridium_asparagiforme	Coprococcus_comes_Clostridium_asparagiforme_CRC	CRC	-0.320512101680423	0.00038947488777841	0.00129528783970919	Coprococcus_comes	Clostridium_asparagiforme	1	-1
Coprococcus_comes_Clostridium_bolteae	Coprococcus_comes_Clostridium_bolteae_CRC	CRC	-0.3930426892932	2.98115430836426e-10	8.10626829548996e-09	Coprococcus_comes	Clostridium_bolteae	1	-1
Coprococcus_comes_Clostridium_citroniae	Coprococcus_comes_Clostridium_citroniae_CRC	CRC	-0.285441233624279	0.00129907776450543	0.00327913469413932	Coprococcus_comes	Clostridium_citroniae	1	-1
Coprococcus_comes_Clostridium_hathewayi	Coprococcus_comes_Clostridium_hathewayi_CRC	CRC	-0.350709253651492	2.98349970218477e-08	4.55157163868189e-07	Coprococcus_comes	Clostridium_hathewayi	1	-1
Coprococcus_comes_Clostridium_symbiosum	Coprococcus_comes_Clostridium_symbiosum_CRC	CRC	-0.328811236095098	3.20413608584004e-07	3.57012870031603e-06	Coprococcus_comes	Clostridium_symbiosum	1	-1
Erysipelotrichaceae_bacterium_2_2_44A_Clostridiales_bacterium_1_7_47FAA	Erysipelotrichaceae_bacterium_2_2_44A_Clostridiales_bacterium_1_7_47FAA_CRC	CRC	0.233274445912865	0.0135216278367504	0.0212650593009488	Erysipelotrichaceae_bacterium_2_2_44A	Clostridiales_bacterium_1_7_47FAA	1	1
Erysipelotrichaceae_bacterium_2_2_44A_Clostridium_asparagiforme	Erysipelotrichaceae_bacterium_2_2_44A_Clostridium_asparagiforme_CRC	CRC	0.262313404815289	0.00313173545194871	0.00655839890336267	Erysipelotrichaceae_bacterium_2_2_44A	Clostridium_asparagiforme	1	1
Erysipelotrichaceae_bacterium_2_2_44A_Clostridium_bolteae	Erysipelotrichaceae_bacterium_2_2_44A_Clostridium_bolteae_CRC	CRC	0.343416647717122	2.39590851390014e-09	4.83604918497998e-08	Erysipelotrichaceae_bacterium_2_2_44A	Clostridium_bolteae	1	1
Erysipelotrichaceae_bacterium_2_2_44A_Clostridium_hathewayi	Erysipelotrichaceae_bacterium_2_2_44A_Clostridium_hathewayi_CRC	CRC	0.359758911468632	7.40691684615458e-11	2.50783868442705e-09	Erysipelotrichaceae_bacterium_2_2_44A	Clostridium_hathewayi	1	1
Erysipelotrichaceae_bacterium_2_2_44A_Clostridium_innocuum	Erysipelotrichaceae_bacterium_2_2_44A_Clostridium_innocuum_CRC	CRC	0.282766116823013	1.25529016980315e-06	1.1319180087847e-05	Erysipelotrichaceae_bacterium_2_2_44A	Clostridium_innocuum	1	1
Erysipelotrichaceae_bacterium_2_2_44A_Clostridium_symbiosum	Erysipelotrichaceae_bacterium_2_2_44A_Clostridium_symbiosum_CRC	CRC	0.308387610749603	4.1881896618189e-07	4.40473333571655e-06	Erysipelotrichaceae_bacterium_2_2_44A	Clostridium_symbiosum	1	1
Erysipelotrichaceae_bacterium_2_2_44A_Coprococcus_comes	Erysipelotrichaceae_bacterium_2_2_44A_Coprococcus_comes_CRC	CRC	-0.297301059732338	0.000745919406162031	0.0021496897548261	Erysipelotrichaceae_bacterium_2_2_44A	Coprococcus_comes	1	-1
Eubacterium_hallii_Anaerostipes_hadrus	Eubacterium_hallii_Anaerostipes_hadrus_CRC	CRC	0.431000135819805	2.06859059029215e-10	5.9648150647545e-09	Eubacterium_hallii	Anaerostipes_hadrus	2	1
Eubacterium_hallii_Clostridium_asparagiforme	Eubacterium_hallii_Clostridium_asparagiforme_CRC	CRC	-0.332737674645259	1.06316793812193e-06	9.91031143741368e-06	Eubacterium_hallii	Clostridium_asparagiforme	1	-1
Eubacterium_hallii_Clostridium_bolteae	Eubacterium_hallii_Clostridium_bolteae_CRC	CRC	-0.347757494057895	2.08085796016657e-06	1.70364158735634e-05	Eubacterium_hallii	Clostridium_bolteae	1	-1
Eubacterium_hallii_Clostridium_hathewayi	Eubacterium_hallii_Clostridium_hathewayi_CRC	CRC	-0.301538087505224	0.001285540846128	0.0032544709891364	Eubacterium_hallii	Clostridium_hathewayi	1	-1
Eubacterium_hallii_Coprococcus_comes	Eubacterium_hallii_Coprococcus_comes_CRC	CRC	0.450134289108292	5.19239312271427e-08	7.26658109546786e-07	Eubacterium_hallii	Coprococcus_comes	2	1
Gemella_morbillorum_Alistipes_onderdonkii	Gemella_morbillorum_Alistipes_onderdonkii_CRC	CRC	-0.26126318606947	0.00325994438529797	0.00677283774110995	Gemella_morbillorum	Alistipes_onderdonkii	1	-1
Gemella_morbillorum_Anaerotruncus_unclassified	Gemella_morbillorum_Anaerotruncus_unclassified_CRC	CRC	-0.232951605040522	0.00904390622089156	0.0151722578456857	Gemella_morbillorum	Anaerotruncus_unclassified	1	-1
Granulicatella_adiacens_Anaerotruncus_colihominis	Granulicatella_adiacens_Anaerotruncus_colihominis_CRC	CRC	-0.30202293050345	0.00016534131397115	0.000656859360878572	Granulicatella_adiacens	Anaerotruncus_colihominis	1	-1
Granulicatella_adiacens_Anaerotruncus_unclassified	Granulicatella_adiacens_Anaerotruncus_unclassified_CRC	CRC	-0.338715838676903	9.30898777168748e-06	6.06876618954235e-05	Granulicatella_adiacens	Anaerotruncus_unclassified	1	-1
Granulicatella_adiacens_Bacteroides_fragilis	Granulicatella_adiacens_Bacteroides_fragilis_CRC	CRC	0.315276342006101	0.000492270398324729	0.00155722426184941	Granulicatella_adiacens	Bacteroides_fragilis	1	1
Granulicatella_adiacens_Clostridium_bolteae	Granulicatella_adiacens_Clostridium_bolteae_CRC	CRC	0.283057628541371	0.00207219414736517	0.00470570094563929	Granulicatella_adiacens	Clostridium_bolteae	1	1
Granulicatella_adiacens_Fusobacterium_nucleatum	Granulicatella_adiacens_Fusobacterium_nucleatum_CRC	CRC	0.28249219422699	0.00067655399863422	0.00199469403642269	Granulicatella_adiacens	Fusobacterium_nucleatum	1	1
Granulicatella_adiacens_Gemella_morbillorum	Granulicatella_adiacens_Gemella_morbillorum_CRC	CRC	0.369175719774037	3.74267693300322e-07	4.03317629248478e-06	Granulicatella_adiacens	Gemella_morbillorum	1	1
Lachnospiraceae_bacterium_3_1_57FAA_CT1_Anaerotruncus_colihominis	Lachnospiraceae_bacterium_3_1_57FAA_CT1_Anaerotruncus_colihominis_CRC	CRC	0.319461630363353	0.000849465370495825	0.00238703877227344	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Anaerotruncus_colihominis	1	1
Lachnospiraceae_bacterium_3_1_57FAA_CT1_Anaerotruncus_unclassified	Lachnospiraceae_bacterium_3_1_57FAA_CT1_Anaerotruncus_unclassified_CRC	CRC	0.316515971443896	0.000697694557470532	0.00204700411993454	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Anaerotruncus_unclassified	1	1
Lachnospiraceae_bacterium_3_1_57FAA_CT1_Clostridiales_bacterium_1_7_47FAA	Lachnospiraceae_bacterium_3_1_57FAA_CT1_Clostridiales_bacterium_1_7_47FAA_CRC	CRC	0.250862455066632	0.000802333188359306	0.00227602409324845	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Clostridiales_bacterium_1_7_47FAA	1	1
Lachnospiraceae_bacterium_3_1_57FAA_CT1_Clostridium_asparagiforme	Lachnospiraceae_bacterium_3_1_57FAA_CT1_Clostridium_asparagiforme_CRC	CRC	0.314095250763081	2.60591687272883e-06	2.07293409681219e-05	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Clostridium_asparagiforme	1	1
Lachnospiraceae_bacterium_3_1_57FAA_CT1_Clostridium_bolteae	Lachnospiraceae_bacterium_3_1_57FAA_CT1_Clostridium_bolteae_CRC	CRC	0.362692795553758	3.98638096162148e-07	4.2349245519412e-06	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Clostridium_bolteae	1	1
Lachnospiraceae_bacterium_3_1_57FAA_CT1_Clostridium_citroniae	Lachnospiraceae_bacterium_3_1_57FAA_CT1_Clostridium_citroniae_CRC	CRC	0.28754454596236	0.000119799306847639	0.000506613023639333	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Clostridium_citroniae	1	1
Lachnospiraceae_bacterium_3_1_57FAA_CT1_Clostridium_hathewayi	Lachnospiraceae_bacterium_3_1_57FAA_CT1_Clostridium_hathewayi_CRC	CRC	0.364551532633958	9.5689355332769e-11	3.08084501095933e-09	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Clostridium_hathewayi	1	1
Lachnospiraceae_bacterium_3_1_57FAA_CT1_Clostridium_innocuum	Lachnospiraceae_bacterium_3_1_57FAA_CT1_Clostridium_innocuum_CRC	CRC	0.237114116972265	0.0081006631379726	0.0138787976894866	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Clostridium_innocuum	1	1
Lachnospiraceae_bacterium_3_1_57FAA_CT1_Clostridium_symbiosum	Lachnospiraceae_bacterium_3_1_57FAA_CT1_Clostridium_symbiosum_CRC	CRC	0.304706050820129	6.4968384340038e-07	6.43309586823622e-06	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Clostridium_symbiosum	1	1
Lachnospiraceae_bacterium_3_1_57FAA_CT1_Erysipelotrichaceae_bacterium_2_2_44A	Lachnospiraceae_bacterium_3_1_57FAA_CT1_Erysipelotrichaceae_bacterium_2_2_44A_CRC	CRC	0.337397396737771	1.14044245612522e-06	1.0574279169161e-05	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Erysipelotrichaceae_bacterium_2_2_44A	1	1
Lachnospiraceae_bacterium_3_1_57FAA_CT1_Granulicatella_adiacens	Lachnospiraceae_bacterium_3_1_57FAA_CT1_Granulicatella_adiacens_CRC	CRC	-0.320072374920327	0.000600433631311746	0.0018255210942959	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Granulicatella_adiacens	1	-1
Lachnospiraceae_bacterium_5_1_63FAA_Anaerostipes_hadrus	Lachnospiraceae_bacterium_5_1_63FAA_Anaerostipes_hadrus_CRC	CRC	0.643529020214628	1.37482625734262e-26	1.03072688550487e-23	Lachnospiraceae_bacterium_5_1_63FAA	Anaerostipes_hadrus	3	1
Lachnospiraceae_bacterium_5_1_63FAA_Bacteroides_fragilis	Lachnospiraceae_bacterium_5_1_63FAA_Bacteroides_fragilis_CRC	CRC	0.340970589321033	1.4532917036409e-05	8.72640144245703e-05	Lachnospiraceae_bacterium_5_1_63FAA	Bacteroides_fragilis	1	1
Lachnospiraceae_bacterium_5_1_63FAA_Clostridium_citroniae	Lachnospiraceae_bacterium_5_1_63FAA_Clostridium_citroniae_CRC	CRC	0.341170557485378	0.00294300339190313	0.00623783594535849	Lachnospiraceae_bacterium_5_1_63FAA	Clostridium_citroniae	1	1
Lachnospiraceae_bacterium_5_1_63FAA_Coprococcus_comes	Lachnospiraceae_bacterium_5_1_63FAA_Coprococcus_comes_CRC	CRC	0.377955875084904	6.98703009054459e-05	0.000331236982070262	Lachnospiraceae_bacterium_5_1_63FAA	Coprococcus_comes	1	1
Lachnospiraceae_bacterium_5_1_63FAA_Eubacterium_hallii	Lachnospiraceae_bacterium_5_1_63FAA_Eubacterium_hallii_CRC	CRC	0.441725549352349	1.10541802975858e-09	2.46861013624385e-08	Lachnospiraceae_bacterium_5_1_63FAA	Eubacterium_hallii	2	1
Lachnospiraceae_bacterium_7_1_58FAA_Alistipes_onderdonkii	Lachnospiraceae_bacterium_7_1_58FAA_Alistipes_onderdonkii_CRC	CRC	0.348462215061679	9.61267112576185e-05	0.000426796091945839	Lachnospiraceae_bacterium_7_1_58FAA	Alistipes_onderdonkii	1	1
Lachnospiraceae_bacterium_7_1_58FAA_Anaerotruncus_colihominis	Lachnospiraceae_bacterium_7_1_58FAA_Anaerotruncus_colihominis_CRC	CRC	0.328747270977279	1.14729030625157e-06	1.06190115118311e-05	Lachnospiraceae_bacterium_7_1_58FAA	Anaerotruncus_colihominis	1	1
Lachnospiraceae_bacterium_7_1_58FAA_Bilophila_wadsworthia	Lachnospiraceae_bacterium_7_1_58FAA_Bilophila_wadsworthia_CRC	CRC	0.297073160280751	7.07786997751375e-06	4.8365444846344e-05	Lachnospiraceae_bacterium_7_1_58FAA	Bilophila_wadsworthia	1	1
Lachnospiraceae_bacterium_7_1_58FAA_Clostridium_asparagiforme	Lachnospiraceae_bacterium_7_1_58FAA_Clostridium_asparagiforme_CRC	CRC	0.323480992278854	2.54294241127064e-07	2.92910812291952e-06	Lachnospiraceae_bacterium_7_1_58FAA	Clostridium_asparagiforme	1	1
Lachnospiraceae_bacterium_7_1_58FAA_Clostridium_bolteae	Lachnospiraceae_bacterium_7_1_58FAA_Clostridium_bolteae_CRC	CRC	0.327830936979811	1.99767555029984e-05	0.000114577063256542	Lachnospiraceae_bacterium_7_1_58FAA	Clostridium_bolteae	1	1
Lachnospiraceae_bacterium_7_1_58FAA_Clostridium_citroniae	Lachnospiraceae_bacterium_7_1_58FAA_Clostridium_citroniae_CRC	CRC	0.305093861988852	0.00162563644988318	0.00389558908172919	Lachnospiraceae_bacterium_7_1_58FAA	Clostridium_citroniae	1	1
Lachnospiraceae_bacterium_7_1_58FAA_Fusobacterium_nucleatum	Lachnospiraceae_bacterium_7_1_58FAA_Fusobacterium_nucleatum_CRC	CRC	-0.180943622085778	0.00730322053934978	0.012729531087711	Lachnospiraceae_bacterium_7_1_58FAA	Fusobacterium_nucleatum	1	-1
Lachnospiraceae_bacterium_7_1_58FAA_Gemella_morbillorum	Lachnospiraceae_bacterium_7_1_58FAA_Gemella_morbillorum_CRC	CRC	-0.298946386387224	0.000693884732459775	0.00203891773569367	Lachnospiraceae_bacterium_7_1_58FAA	Gemella_morbillorum	1	-1
Lachnospiraceae_bacterium_7_1_58FAA_Granulicatella_adiacens	Lachnospiraceae_bacterium_7_1_58FAA_Granulicatella_adiacens_CRC	CRC	-0.472454559828087	5.66492675790933e-07	5.72823422456805e-06	Lachnospiraceae_bacterium_7_1_58FAA	Granulicatella_adiacens	2	-1
Lachnospiraceae_bacterium_7_1_58FAA_Lachnospiraceae_bacterium_3_1_57FAA_CT1	Lachnospiraceae_bacterium_7_1_58FAA_Lachnospiraceae_bacterium_3_1_57FAA_CT1_CRC	CRC	0.358969550932902	3.58483218090004e-05	0.000187569284998638	Lachnospiraceae_bacterium_7_1_58FAA	Lachnospiraceae_bacterium_3_1_57FAA_CT1	1	1
Parvimonas_micra_Fusobacterium_nucleatum	Parvimonas_micra_Fusobacterium_nucleatum_CRC	CRC	0.277381035985491	0.00154924137904901	0.00375365593594146	Parvimonas_micra	Fusobacterium_nucleatum	1	1
Parvimonas_micra_Gemella_morbillorum	Parvimonas_micra_Gemella_morbillorum_CRC	CRC	0.287192204650654	1.93690587105397e-05	0.00011170933559765	Parvimonas_micra	Gemella_morbillorum	1	1
Parvimonas_micra_Granulicatella_adiacens	Parvimonas_micra_Granulicatella_adiacens_CRC	CRC	0.227058336059483	0.00367602603409337	0.00744856549302008	Parvimonas_micra	Granulicatella_adiacens	1	1
Parvimonas_unclassified_Anaerotruncus_colihominis	Parvimonas_unclassified_Anaerotruncus_colihominis_CRC	CRC	-0.249374932304091	0.0130296205689164	0.0206154491214073	Parvimonas_unclassified	Anaerotruncus_colihominis	1	-1
Parvimonas_unclassified_Fusobacterium_nucleatum	Parvimonas_unclassified_Fusobacterium_nucleatum_CRC	CRC	0.344141073422456	0.000756683617341633	0.00216763077283924	Parvimonas_unclassified	Fusobacterium_nucleatum	1	1
Parvimonas_unclassified_Gemella_morbillorum	Parvimonas_unclassified_Gemella_morbillorum_CRC	CRC	0.318086825924906	1.90005473724856e-06	1.58738839913904e-05	Parvimonas_unclassified	Gemella_morbillorum	1	1
Parvimonas_unclassified_Granulicatella_adiacens	Parvimonas_unclassified_Granulicatella_adiacens_CRC	CRC	0.322954499471666	0.00196162023331743	0.00450923477198856	Parvimonas_unclassified	Granulicatella_adiacens	1	1
Parvimonas_unclassified_Parvimonas_micra	Parvimonas_unclassified_Parvimonas_micra_CRC	CRC	0.491984608828593	3.62577431245183e-08	5.37515920670825e-07	Parvimonas_unclassified	Parvimonas_micra	2	1
Peptostreptococcus_anaerobius_Anaerotruncus_unclassified	Peptostreptococcus_anaerobius_Anaerotruncus_unclassified_CRC	CRC	-0.213834180752105	0.0168922789965428	0.0256067822570354	Peptostreptococcus_anaerobius	Anaerotruncus_unclassified	1	-1
Peptostreptococcus_stomatis_Clostridium_asparagiforme	Peptostreptococcus_stomatis_Clostridium_asparagiforme_CRC	CRC	-0.235758017551359	0.0162711129785252	0.0247868798000872	Peptostreptococcus_stomatis	Clostridium_asparagiforme	1	-1
Peptostreptococcus_stomatis_Fusobacterium_nucleatum	Peptostreptococcus_stomatis_Fusobacterium_nucleatum_CRC	CRC	0.267828873302332	0.0066305984545029	0.0117758323294301	Peptostreptococcus_stomatis	Fusobacterium_nucleatum	1	1
Peptostreptococcus_stomatis_Gemella_morbillorum	Peptostreptococcus_stomatis_Gemella_morbillorum_CRC	CRC	0.27869383584611	3.49598760522879e-05	0.00018402149400442	Peptostreptococcus_stomatis	Gemella_morbillorum	1	1
Peptostreptococcus_stomatis_Granulicatella_adiacens	Peptostreptococcus_stomatis_Granulicatella_adiacens_CRC	CRC	0.259635638618184	0.000206813276693425	0.000793883812002721	Peptostreptococcus_stomatis	Granulicatella_adiacens	1	1
Peptostreptococcus_stomatis_Parvimonas_micra	Peptostreptococcus_stomatis_Parvimonas_micra_CRC	CRC	0.330462885088294	4.20300377135347e-06	3.08926663754384e-05	Peptostreptococcus_stomatis	Parvimonas_micra	1	1
Peptostreptococcus_stomatis_Parvimonas_unclassified	Peptostreptococcus_stomatis_Parvimonas_unclassified_CRC	CRC	0.3689599795482	2.42648285919662e-06	1.94118628735729e-05	Peptostreptococcus_stomatis	Parvimonas_unclassified	1	1
Peptostreptococcus_stomatis_Peptostreptococcus_anaerobius	Peptostreptococcus_stomatis_Peptostreptococcus_anaerobius_CRC	CRC	0.203193729485086	0.0140685952419589	0.0219999963735997	Peptostreptococcus_stomatis	Peptostreptococcus_anaerobius	1	1
Peptostreptococcus_unclassified_Anaerotruncus_colihominis	Peptostreptococcus_unclassified_Anaerotruncus_colihominis_CRC	CRC	-0.24814264527384	0.00530740548415863	0.00987446470700928	Peptostreptococcus_unclassified	Anaerotruncus_colihominis	1	-1
